sample_id,speaker_id,accent,emotion,pca_1,pca_2
visec_hf_002786,0,south,angry,0.31241068,-0.37192664
visec_hf_002787,49,south,sad,0.3612681,-0.30723372
visec_hf_002789,63,south,neutral,-0.15536033,-0.82833844
visec_hf_002790,15,south,neutral,-1.0143185,-0.0145920515
visec_hf_002791,0,south,angry,0.9654365,0.2642677
visec_hf_002792,0,south,neutral,0.5488707,0.26783627
visec_hf_002793,120,south,angry,-0.19505781,-1.0241542
visec_hf_002794,32,south,neutral,-0.19577618,-0.6863341
visec_hf_002795,26,north,angry,-0.6081437,-0.63200504
visec_hf_002797,50,north,angry,-0.2236012,-0.47574112
visec_hf_002798,12,north,angry,-0.18155974,0.04537469
visec_hf_002799,15,south,neutral,-0.6090428,-1.0098889
visec_hf_002800,0,south,happy,-0.116782114,0.1739452
visec_hf_002801,0,south,neutral,0.27467605,0.52118367
visec_hf_002802,0,south,happy,1.1760644,-0.4201123
visec_hf_002803,2,south,sad,-0.18264171,0.3413572
visec_hf_002804,123,south,neutral,0.050309807,0.3573814
visec_hf_002805,0,south,neutral,0.16009285,0.16568975
visec_hf_002806,15,south,neutral,-0.054043114,-1.081137
visec_hf_002807,113,south,angry,-1.123818,0.23555307
visec_hf_002808,6,central,happy,-0.6976472,1.0657121
visec_hf_002809,0,south,happy,0.15139732,-0.47095123
visec_hf_002810,47,north,happy,-0.8235663,0.7705364
visec_hf_002811,54,north,sad,-0.8470438,0.9515818
visec_hf_002812,0,south,angry,1.2962444,0.39306775
visec_hf_002814,0,south,angry,1.1461599,0.39841855
visec_hf_002815,0,south,neutral,0.089802615,0.5169608
visec_hf_002816,0,south,angry,0.9215512,0.49592766
visec_hf_002817,57,north,sad,-0.5132773,-1.0580869
visec_hf_002818,0,south,happy,0.7225366,-0.11811598
visec_hf_002819,72,central,angry,-0.32261905,-0.86885256
visec_hf_002820,3,north,neutral,-0.33741504,-1.1850239
visec_hf_002821,0,south,happy,0.066014536,-0.63580745
visec_hf_002823,29,north,angry,-0.2598315,0.81928337
visec_hf_002824,25,north,angry,-0.2586971,-1.1264757
visec_hf_002825,72,central,neutral,-0.07707268,0.30075243
visec_hf_002826,0,south,happy,0.21127488,-0.79930663
visec_hf_002827,23,south,sad,1.0919981,-0.5088887
visec_hf_002828,6,central,happy,0.38282225,0.8583289
visec_hf_002829,10,north,sad,-0.5833922,-0.16702248
visec_hf_002830,60,north,happy,-0.4723603,-0.0028859584
visec_hf_002831,0,south,sad,0.042109895,0.10100362
visec_hf_002832,0,south,happy,0.13294399,-0.65441996
visec_hf_002833,6,central,neutral,0.52256656,-0.5985853
visec_hf_002834,8,south,angry,0.19600493,0.9717132
visec_hf_002835,0,south,angry,0.5010802,0.4834832
visec_hf_002836,0,south,happy,-0.2555192,-0.22990108
visec_hf_002837,102,south,sad,-0.40454358,-0.40673664
visec_hf_002838,54,north,happy,-1.1207641,0.19380477
visec_hf_002839,0,south,neutral,0.073619924,-0.009030086
visec_hf_002840,50,north,happy,-0.86357087,0.24055293
visec_hf_002841,0,south,neutral,0.24856769,0.23180985
visec_hf_002842,45,south,angry,-0.2026037,0.7694025
visec_hf_002843,113,south,angry,-0.46606418,0.6490799
visec_hf_002844,0,south,angry,0.8654164,0.14681166
visec_hf_002845,97,south,neutral,-1.0839493,0.25268173
visec_hf_002846,28,south,neutral,-0.8218672,0.005138788
visec_hf_002847,0,south,angry,0.8270379,0.28433838
visec_hf_002848,0,south,angry,0.94433236,0.06073943
visec_hf_002849,0,south,angry,-0.2651336,0.09961671
visec_hf_002850,16,north,sad,-0.2280731,-0.0018276172
visec_hf_002851,122,south,angry,-0.84147555,0.3600587
visec_hf_002852,0,south,angry,0.63153195,0.35522237
visec_hf_002853,0,south,neutral,0.14429182,0.025956001
visec_hf_002854,15,south,sad,-1.0776179,-0.045346003
visec_hf_002855,25,north,happy,-0.12712738,-0.22452183
visec_hf_002856,0,south,angry,0.3183954,0.4140917
visec_hf_002857,0,south,angry,0.13591935,0.9786923
visec_hf_002858,0,south,angry,0.9865784,0.981408
visec_hf_002859,0,south,sad,0.043551546,-0.4899032
visec_hf_002860,40,north,happy,-0.24815254,1.0242823
visec_hf_002862,26,north,sad,-0.7297497,-1.1883084
visec_hf_002863,16,north,sad,0.6105867,-0.5490646
visec_hf_002864,128,south,neutral,-0.38481545,-0.99890655
visec_hf_002865,39,south,neutral,-0.82220715,-0.23048803
visec_hf_002866,55,south,neutral,-0.672264,0.9795861
visec_hf_002867,0,south,neutral,0.110562846,0.19526124
visec_hf_002868,0,south,angry,0.7819664,0.46224582
visec_hf_002870,39,south,neutral,-0.50747705,0.23066366
visec_hf_002871,99,south,happy,-0.9436463,0.4642911
visec_hf_002872,0,south,angry,0.80365497,0.4113975
visec_hf_002873,5,south,sad,-0.99904394,0.7468042
visec_hf_002874,0,south,sad,-0.39168152,0.22616202
visec_hf_002875,6,central,happy,-0.06996418,0.8949632
visec_hf_002877,0,south,angry,0.685305,0.59543234
visec_hf_002878,15,south,neutral,-0.5430613,-0.7943549
visec_hf_002879,0,south,angry,0.45780906,-0.15631616
visec_hf_002880,123,south,neutral,-0.2526486,-0.01317753
visec_hf_002881,0,south,angry,0.51949084,-0.2683068
visec_hf_002882,123,south,neutral,0.31247237,-0.7507702
visec_hf_002883,15,south,sad,-0.92603654,-0.5199397
visec_hf_002884,0,south,angry,0.92422533,0.57524663
visec_hf_002885,54,north,sad,0.21215959,-0.44027838
visec_hf_002886,0,south,sad,-0.16395113,0.36974916
visec_hf_002887,52,north,angry,0.11068851,0.85617507
visec_hf_002888,107,north,sad,-0.52614635,0.032449085
visec_hf_002889,27,north,sad,-0.84155715,-1.2006834
visec_hf_002890,14,north,angry,0.39456686,-0.7847311
visec_hf_002891,34,north,angry,-0.9644194,-0.51009905
visec_hf_002892,0,south,angry,0.8884484,0.6325282
visec_hf_002893,0,south,happy,1.0945436,-0.2245636
visec_hf_002894,1,south,neutral,-0.66647536,-0.6198842
visec_hf_002895,0,south,sad,1.0908817,-0.5888207
visec_hf_002896,0,south,happy,0.85260725,0.369528
visec_hf_002897,16,north,neutral,-0.60036796,-0.13048631
visec_hf_002898,63,south,angry,-0.48320997,-0.7164416
visec_hf_002900,0,south,angry,1.348456,0.008144436
visec_hf_002901,82,south,neutral,-1.0188576,-0.6101055
visec_hf_002902,0,south,happy,0.42271495,0.16846266
visec_hf_002903,0,south,happy,1.4495667,0.092642576
visec_hf_002904,6,central,happy,-0.77880067,1.0069691
visec_hf_002905,6,central,happy,1.4555582,-0.1828514
visec_hf_002906,0,south,angry,0.8007496,0.2386534
visec_hf_002907,35,north,angry,-0.1723918,-0.9025937
visec_hf_002908,0,south,sad,0.71200454,-0.30846992
visec_hf_002909,12,north,angry,-0.60418105,0.505798
visec_hf_002910,0,south,angry,-0.58959824,0.09224532
visec_hf_002911,26,north,neutral,-0.57220733,-0.69463193
visec_hf_002912,101,central,sad,-0.4654436,-0.9415208
visec_hf_002913,0,south,happy,-0.10757155,1.0233945
visec_hf_002914,16,north,sad,-0.2654267,0.087259136
visec_hf_002915,15,south,happy,-0.8527667,0.9397118
visec_hf_002916,0,south,angry,0.49819967,-0.72015667
visec_hf_002917,0,south,angry,0.4347986,0.4043498
visec_hf_002918,0,south,angry,0.99119884,-0.37121162
visec_hf_002919,0,south,sad,0.41545,-0.06335471
visec_hf_002920,0,south,angry,1.2433724,-0.046415437
visec_hf_002921,85,south,neutral,-0.5739435,-0.5596849
visec_hf_002923,6,central,happy,-0.4340435,1.155441
visec_hf_002924,97,south,sad,-1.0068521,0.0043006437
visec_hf_002925,0,south,sad,1.0374335,-0.17060927
visec_hf_002926,0,south,angry,1.0031153,-0.76422197
visec_hf_002927,60,north,happy,-0.5124359,0.00059548405
visec_hf_002928,90,north,happy,-0.13462222,-1.1985775
visec_hf_002929,3,north,angry,0.5728646,0.53682345
visec_hf_002930,38,south,sad,-0.4699234,-1.2585304
visec_hf_002931,0,south,angry,0.17794517,0.31794706
visec_hf_002932,10,north,neutral,-0.8062148,-0.36636263
visec_hf_002933,16,north,neutral,-0.4062928,-0.855737
visec_hf_002935,88,south,sad,-0.4543397,-0.24948704
visec_hf_002936,0,south,sad,-0.39239928,-0.04130998
visec_hf_002937,0,south,angry,0.39760208,-0.849235
visec_hf_002938,0,south,angry,1.1637192,-0.87965816
visec_hf_002939,0,south,neutral,0.09503092,0.18057036
visec_hf_002940,9,south,sad,1.3104112,-0.73006064
visec_hf_002941,0,south,happy,-0.18802945,0.27188674
visec_hf_002942,14,north,happy,0.11230773,0.6307795
visec_hf_002944,2,south,angry,0.75654453,0.6226639
visec_hf_002945,25,north,happy,-0.26932728,-1.3251927
visec_hf_002946,4,south,happy,-0.5504346,-0.650075
visec_hf_002947,87,north,neutral,-0.11002872,0.21859135
visec_hf_002948,46,north,angry,-1.0199132,0.49897936
visec_hf_002949,0,south,happy,0.586605,-0.5047057
visec_hf_002950,35,north,angry,-0.21110494,-0.8154054
visec_hf_002951,0,south,neutral,0.82244575,0.43215096
visec_hf_002952,6,central,neutral,0.64845365,0.13604379
visec_hf_002953,4,south,sad,-0.5984489,-0.47879902
visec_hf_002955,0,south,angry,0.26427093,-0.44026303
visec_hf_002956,15,south,neutral,-0.80220175,-1.1382502
visec_hf_002957,133,south,neutral,-0.5770823,0.17610021
visec_hf_002958,0,south,happy,0.9791133,-0.5597719
visec_hf_002959,117,north,happy,-0.71459913,-0.23600136
visec_hf_002960,72,central,angry,-0.29499373,0.21406087
visec_hf_002961,4,south,neutral,-0.5863138,-0.769012
visec_hf_002962,0,south,happy,0.8630151,0.22141422
visec_hf_002963,40,north,happy,-0.5473727,0.14259422
visec_hf_002964,0,south,angry,0.79910326,0.092763975
visec_hf_002966,44,south,happy,-0.6620527,-0.18126866
visec_hf_002967,0,south,angry,1.1839123,0.231055
visec_hf_002968,0,south,happy,1.356267,-0.68142503
visec_hf_002970,0,south,neutral,-0.019973462,0.23555084
visec_hf_002971,0,south,neutral,0.54317296,0.42317626
visec_hf_002972,0,south,happy,-0.36013818,0.5493979
visec_hf_002973,0,south,angry,0.5515939,-0.5989344
visec_hf_002974,12,north,neutral,-0.45256394,-0.26815653
visec_hf_002975,0,south,neutral,0.23461396,0.35247722
visec_hf_002976,135,south,angry,-0.7556776,0.80528903
visec_hf_002977,0,south,neutral,0.37974843,0.31751806
visec_hf_002978,25,north,happy,-0.8028487,-0.40193203
visec_hf_002980,30,north,sad,-0.9954263,-0.3374277
visec_hf_002981,0,south,neutral,-0.21191849,0.1119718
visec_hf_002982,0,south,neutral,-0.3283919,0.26127574
visec_hf_002983,0,south,angry,0.9108454,-0.6930004
visec_hf_002984,0,south,happy,0.32810286,0.30562633
visec_hf_002985,38,south,sad,-0.75713295,-1.1412416
visec_hf_002987,0,south,neutral,0.23359449,0.29670623
visec_hf_002988,0,south,happy,-0.48185134,-0.18233238
visec_hf_002989,32,south,sad,-0.65610594,0.10878573
visec_hf_002990,12,north,angry,-0.5503397,-0.2685021
visec_hf_002991,0,south,sad,1.2633661,-0.5278897
visec_hf_002992,0,south,neutral,0.20012802,0.34228864
visec_hf_002993,0,south,neutral,0.11100654,0.21092409
visec_hf_002994,57,north,angry,-0.9194398,-0.12838621
visec_hf_002995,0,south,neutral,0.35664728,0.37932608
visec_hf_002996,86,south,sad,-0.73748827,0.852498
visec_hf_002997,0,south,sad,-0.06426874,0.032078017
visec_hf_002998,15,south,sad,-0.31303915,-1.1550144
visec_hf_003000,73,north,angry,0.82065874,0.033090085
visec_hf_003001,0,south,sad,0.14047997,0.45716298
visec_hf_003002,14,north,angry,-0.34917745,0.9089958
visec_hf_003003,0,south,angry,0.8257112,-0.45739982
visec_hf_003004,0,south,happy,1.0517427,-0.18272157
visec_hf_003005,0,south,angry,1.0232793,-0.638819
visec_hf_003006,0,south,happy,0.19080625,-0.66641015
visec_hf_003007,0,south,neutral,0.13690124,0.34228802
visec_hf_003008,59,south,angry,-0.14219546,0.644355
visec_hf_003009,5,south,neutral,-0.35862523,-0.36266342
visec_hf_003010,12,north,sad,-0.83845055,-0.19612783
visec_hf_003011,63,south,neutral,-0.47626674,-1.0520111
visec_hf_003012,56,south,happy,-0.4210761,-0.57769364
visec_hf_003013,6,central,neutral,0.25440866,0.099649385
visec_hf_003014,29,north,happy,-0.39404812,-0.46203405
visec_hf_003015,0,south,angry,0.16433607,-0.026240526
visec_hf_003016,0,south,neutral,0.3965363,0.21765159
visec_hf_003017,42,south,sad,-0.52864563,-0.054502808
visec_hf_003018,29,north,sad,-0.47768527,-0.28848845
visec_hf_003019,0,south,angry,0.96688807,-0.49190038
visec_hf_003020,6,central,neutral,1.1166764,-0.31205395
visec_hf_003021,46,north,angry,-0.9957511,0.43044984
visec_hf_003022,0,south,angry,0.79139847,-0.2126674
visec_hf_003023,0,south,neutral,0.2450195,0.2668281
visec_hf_003024,26,north,sad,-0.88909537,-0.32375577
visec_hf_003026,0,south,angry,0.9916303,0.20593908
visec_hf_003027,49,south,sad,-0.85792005,0.9549149
visec_hf_003028,0,south,sad,-0.06950388,0.26614964
visec_hf_003029,63,south,angry,-0.58030665,-0.38154176
visec_hf_003030,124,south,neutral,-1.1249877,0.22038434
visec_hf_003031,33,central,neutral,-0.89957225,0.93837434
visec_hf_003032,0,south,angry,1.363348,-0.11287727
visec_hf_003033,0,south,happy,0.62312305,-0.5243003
visec_hf_003035,69,central,angry,0.055409707,0.48709917
visec_hf_003036,56,south,neutral,-1.054162,0.09875476
visec_hf_003037,2,south,angry,0.58410656,0.17447735
visec_hf_003038,97,south,happy,-1.023645,0.46423593
visec_hf_003039,0,south,sad,0.91057485,-0.048051473
visec_hf_003040,0,south,angry,1.106793,0.34935462
visec_hf_003041,0,south,angry,1.0168962,-0.6631434
visec_hf_003042,2,south,neutral,0.18206537,0.52251726
visec_hf_003043,6,central,happy,-0.28921992,1.1361058
visec_hf_003044,14,north,angry,0.92887497,-0.420494
visec_hf_003045,25,north,happy,-0.19045585,-0.7454451
visec_hf_003046,1,south,neutral,-0.7191728,-0.5699142
visec_hf_003047,32,south,sad,-1.0160661,0.91480434
visec_hf_003048,62,south,angry,-0.92550164,0.9619459
visec_hf_003049,57,north,happy,-0.5368195,-0.15269452
visec_hf_003050,6,central,neutral,0.13929391,0.8754542
visec_hf_003051,0,south,sad,0.18299133,-0.51447344
visec_hf_003053,32,south,sad,-0.83781874,-0.88519174
visec_hf_003054,108,north,neutral,-0.26782522,-0.1450405
visec_hf_003055,6,central,neutral,0.2563394,0.98145044
visec_hf_003056,12,north,sad,-0.5203287,-0.09415392
visec_hf_003057,15,south,sad,-1.0153441,-0.03524252
visec_hf_003058,2,south,angry,1.0004408,0.033543278
visec_hf_003059,0,south,angry,1.1048688,-0.35889664
visec_hf_003060,16,north,sad,-0.14717442,0.37953436
visec_hf_003061,0,south,neutral,0.07064429,0.29019725
visec_hf_003062,6,central,neutral,0.27280512,0.9739004
visec_hf_003063,0,south,neutral,0.29556695,0.24019551
visec_hf_003064,77,north,neutral,-0.34612557,0.9052137
visec_hf_003066,0,south,sad,0.9771703,0.4424816
visec_hf_003067,0,south,happy,0.69288397,-0.4780389
visec_hf_003068,0,south,angry,0.1823125,0.45792356
visec_hf_003069,71,south,sad,-0.5675991,0.16820417
visec_hf_003070,86,south,sad,0.22934188,0.07228596
visec_hf_003071,2,south,sad,1.469345,-0.4369579
visec_hf_003072,0,south,angry,0.6548866,0.20479186
visec_hf_003073,57,north,neutral,-0.94452256,-0.8861961
visec_hf_003074,1,south,neutral,-0.18431967,-1.2382687
visec_hf_003075,2,south,sad,0.7985205,0.3625545
visec_hf_003076,0,south,happy,0.32784763,0.40687916
visec_hf_003077,32,south,sad,-0.76819664,-0.15586759
visec_hf_003078,14,north,happy,0.15682876,-0.5527372
visec_hf_003080,126,central,angry,-0.16098139,0.028806
visec_hf_003081,0,south,sad,0.46555448,-0.1158917
visec_hf_003082,29,north,neutral,-0.94852585,1.0186177
visec_hf_003083,29,north,angry,-0.15038848,-0.8003849
visec_hf_003084,28,south,neutral,-0.6026309,-0.9760237
visec_hf_003085,16,north,sad,-0.47278738,-0.5415948
visec_hf_003086,6,central,happy,0.36001676,1.0754678
visec_hf_003088,0,south,sad,0.1673916,-0.9458503
visec_hf_003090,0,south,happy,-0.07559016,-0.2088384
visec_hf_003091,108,north,neutral,-1.0299175,1.0464712
visec_hf_003092,0,south,sad,0.2570392,0.3387644
visec_hf_003093,23,south,sad,-0.9270522,0.71560663
visec_hf_003094,2,south,happy,0.80238384,-0.046175905
visec_hf_003095,0,south,sad,1.0221143,-0.21982263
visec_hf_003096,0,south,happy,-0.17204699,0.55558586
visec_hf_003097,58,south,sad,-0.722306,-0.46149087
visec_hf_003098,0,south,angry,1.3287556,-0.48050177
visec_hf_003099,113,south,neutral,-0.6509469,-1.1804041
visec_hf_003101,44,south,neutral,-0.2944416,-0.00033190494
visec_hf_003102,0,south,angry,0.47554123,0.05638922
visec_hf_003103,0,south,sad,1.2196715,0.15180694
visec_hf_003104,71,south,happy,-0.5733344,-0.23518471
visec_hf_003105,0,south,sad,0.7718719,0.18524139
visec_hf_003106,3,north,sad,-0.9345056,0.80606824
visec_hf_003108,0,south,neutral,0.17149177,0.13226646
visec_hf_003109,75,north,sad,-0.84111726,0.7001743
visec_hf_003110,134,south,neutral,0.029128158,0.0947735
visec_hf_003111,18,north,angry,-0.61832744,-0.5083395
visec_hf_003112,23,south,sad,-0.07097679,0.41402894
visec_hf_003113,48,north,sad,-0.8009736,-0.29562727
visec_hf_003114,0,south,angry,0.598368,0.3894133
visec_hf_003115,6,central,neutral,0.64349747,-0.09681905
visec_hf_003116,49,south,angry,-0.13091984,0.93700665
visec_hf_003117,86,south,sad,-0.55840504,0.3583027
visec_hf_003118,4,south,happy,-0.80088997,0.05353646
visec_hf_003119,1,south,happy,-0.5575781,-1.2175235
visec_hf_003120,2,south,sad,0.29345828,0.7636596
visec_hf_003121,0,south,angry,0.97965086,-0.5759352
visec_hf_003122,0,south,sad,-0.17120028,-0.099958695
visec_hf_003123,0,south,neutral,-0.08667158,0.3899742
visec_hf_003124,108,north,happy,-0.36861295,0.749959
visec_hf_003125,0,south,sad,0.036455706,1.023365
visec_hf_003126,57,north,neutral,-0.6651779,-0.5932361
visec_hf_003127,140,south,neutral,-0.08339496,-0.6060403
visec_hf_003128,32,south,neutral,-0.43430665,0.29327095
visec_hf_003129,55,south,neutral,-0.9220017,-0.47598815
visec_hf_003130,29,north,happy,-0.47691354,-0.85256004
visec_hf_003131,0,south,neutral,0.4623926,0.3360447
visec_hf_003132,27,north,sad,-0.6004801,-1.1119887
visec_hf_003133,0,south,angry,0.8686233,0.6300935
visec_hf_003134,3,north,neutral,-0.581806,-0.22502132
visec_hf_003135,6,central,happy,-0.19993794,0.71710676
visec_hf_003136,0,south,sad,1.8565497,-0.45539126
visec_hf_003137,53,south,happy,0.62815136,0.09778869
visec_hf_003138,0,south,happy,0.5500843,-0.6906919
visec_hf_003139,0,south,sad,-0.6731712,-0.5391863
visec_hf_003140,38,south,neutral,-0.79501206,-0.4349664
visec_hf_003141,0,south,sad,0.21732312,-0.6487239
visec_hf_003142,4,south,angry,-0.75463176,-0.39230195
visec_hf_003143,25,north,angry,0.09453632,-0.22587658
visec_hf_003144,11,south,neutral,-0.9382857,-0.03769552
visec_hf_003145,15,south,happy,-0.9275903,0.8519308
visec_hf_003146,0,south,angry,0.63745344,0.3910225
visec_hf_003147,93,south,angry,-0.60259247,-0.21498276
visec_hf_003148,67,north,happy,-0.5312464,-0.98802227
visec_hf_003149,0,south,neutral,0.82694954,0.33881232
visec_hf_003150,3,north,sad,-0.5961001,-0.9416669
visec_hf_003151,27,north,neutral,-0.5738166,-1.3215271
visec_hf_003152,0,south,angry,1.2730201,-0.25474796
visec_hf_003153,0,south,angry,1.0569135,-0.45443407
visec_hf_003154,0,south,happy,1.3824027,-0.4275225
visec_hf_003155,0,south,neutral,-0.35817268,0.039191652
visec_hf_003156,57,north,neutral,-0.47379872,-0.6642333
visec_hf_003157,0,south,neutral,0.78322333,0.25654015
visec_hf_003158,50,north,angry,-0.4192204,-0.96285796
visec_hf_003159,0,south,happy,0.5891467,-0.04257607
visec_hf_003160,0,south,angry,0.99863935,-0.08124346
visec_hf_003161,83,south,neutral,-0.8514837,-0.42210627
visec_hf_003162,0,south,neutral,0.4386477,0.24950048
visec_hf_003163,0,south,angry,0.82712775,0.022666218
visec_hf_003164,3,north,neutral,-0.7145862,0.9395116
visec_hf_003165,0,south,neutral,0.40407446,0.21552593
visec_hf_003166,0,south,happy,0.4616493,-0.41333446
visec_hf_003167,14,north,angry,0.22121148,0.90313137
visec_hf_003168,0,south,neutral,0.9036566,0.36945835
visec_hf_003169,95,north,neutral,0.21282317,-0.5133174
visec_hf_003170,15,south,neutral,-1.173138,-0.17976284
visec_hf_003171,61,north,angry,-0.6976338,-0.6909666
visec_hf_003172,74,north,happy,-0.94895935,0.35665098
visec_hf_003173,71,south,neutral,-0.5552156,-1.1076081
visec_hf_003174,59,south,angry,0.09817881,0.7843167
visec_hf_003175,3,north,angry,0.68437546,0.5276718
visec_hf_003176,36,north,neutral,-1.0475404,-0.3152455
visec_hf_003177,0,south,sad,0.4943764,0.14898747
visec_hf_003178,95,north,angry,0.4429896,0.1953855
visec_hf_003179,0,south,angry,0.19505113,0.3215143
visec_hf_003180,14,north,angry,0.42377833,0.5654998
visec_hf_003181,0,south,angry,1.1749587,0.35087687
visec_hf_003182,87,north,happy,0.0879741,-0.095826104
visec_hf_003183,25,north,sad,-0.11033744,0.91188765
